S.No,Voltage,Current,Ah,Wh,Power,Battery Temp,Time,Chamber Temp,SOC
65937,27.84672,-2.04155,-1.56237,-43.45317,-56.850471216,29.978129,6604.341003,26,43.88038793
65938,27.8571,-2.04155,-1.56243,-43.45477,-56.871662505,29.978129,6604.441999,26,43.87823276
65939,27.85335,-2.04155,-1.56249,-43.4564,-56.864006692,29.978129,6604.545005,26,43.87607759
65940,27.84444,-2.04237,-1.56254,-43.45802,-56.868648923,29.978129,6604.648002,26,43.87428161
65941,27.8529,-2.04237,-1.5626,-43.45941,-56.885927373,29.978129,6604.736002,26,43.87212644
65942,27.85154,-2.044,-1.56265,-43.46104,-56.92854776,29.978129,6604.838999,26,43.87033046
65943,27.84708,-2.04563,-1.56271,-43.4627,-56.96482226,29.989329,6604.943997,26,43.86817529
65944,27.84444,-2.04563,-1.56277,-43.46422,-56.959421797,29.989329,6605.040004,26,43.86602011
65945,27.84506,-2.04563,-1.56282,-43.4659,-56.960690088,29.989329,6605.145998,26,43.86422414
65946,27.84053,-2.04645,-1.56288,-43.4674,-56.974252618,29.978129,6605.240998,26,43.86206897
65947,27.85116,-2.04645,-1.56294,-43.46906,-56.996006382,29.978129,6605.345997,26,43.85991379
65948,27.84921,-2.04645,-1.56299,-43.47068,-56.992015804,29.966919,6605.447998,26,43.85811782
65949,27.84999,-2.04645,-1.56305,-43.47212,-56.993612036,29.966919,6605.539005,26,43.85596264
65950,27.84999,-2.04645,-1.56311,-43.4737,-56.993612036,29.966919,6605.639005,26,43.85380747
65951,27.84852,-2.04645,-1.56316,-43.47525,-56.990603754,29.978129,6605.737003,26,43.85201149
65952,27.85201,-1.99582,-1.56322,-43.47681,-55.587598598,29.978129,6605.837998,26,43.84985632
65953,27.85538,-1.96315,-1.56327,-43.47841,-54.684289247,29.978129,6605.942996,26,43.84806034
65954,27.85708,-1.9509,-1.56333,-43.47993,-54.346377372,29.978129,6606.044002,26,43.84590517
65955,27.8525,-1.94845,-1.56339,-43.48137,-54.269203625,29.978129,6606.139002,26,43.84375
65956,27.84148,-1.94764,-1.56344,-43.48292,-54.225180107,29.978129,6606.241999,26,43.84195402
65957,27.86182,-1.94764,-1.56349,-43.48446,-54.264795105,29.978129,6606.344,26,43.84015805
65958,27.84999,-1.94845,-1.56355,-43.48598,-54.264313015,29.978129,6606.445005,26,43.83800287
65959,27.85328,-1.94845,-1.5636,-43.48749,-54.270723416,29.978129,6606.545005,26,43.8362069
65960,27.84671,-1.94845,-1.56366,-43.48904,-54.2579221,29.978129,6606.648001,26,43.83405172
65961,27.85337,-1.94764,-1.56371,-43.49044,-54.248337547,29.978129,6606.741,26,43.83225575
65962,27.84683,-2.08728,-1.56376,-43.49197,-58.124131322,29.978129,6606.836001,26,43.83045977
65963,27.8513,-2.19507,-1.56382,-43.49379,-61.135553091,29.978129,6606.943001,26,43.8283046
65964,27.85876,-2.22529,-1.56389,-43.49541,-61.99382004,29.978129,6607.037006,26,43.82579023
65965,27.84564,-2.23591,-1.56395,-43.49724,-62.260344932,29.978129,6607.143,26,43.82363506
65966,27.83975,-2.23835,-1.56401,-43.49894,-62.315104412,29.978129,6607.240998,26,43.82147989
65967,27.84731,-2.23917,-1.56407,-43.50065,-62.354861133,29.978129,6607.340001,26,43.81932471
65968,27.85025,-2.23999,-1.56413,-43.5024,-62.384281498,29.978129,6607.440997,26,43.81716954
65969,27.84764,-2.23999,-1.56419,-43.50412,-62.378435124,29.978129,6607.54,26,43.81501437
65970,27.83816,-2.23999,-1.56426,-43.50589,-62.357200018,29.978129,6607.642001,26,43.8125
65971,27.84813,-2.2408,-1.56432,-43.50769,-62.402089704,29.978129,6607.746004,26,43.81034483
65972,27.85693,-2.23509,-1.56438,-43.50943,-62.262745674,29.978129,6607.846999,26,43.80818966
65973,27.84358,-2.23346,-1.56445,-43.51099,-62.187522187,29.978129,6607.937001,26,43.80567529
65974,27.85893,-2.23264,-1.5645,-43.51273,-62.198961475,29.978129,6608.037996,26,43.80387931
65975,27.84521,-2.23264,-1.56457,-43.51453,-62.168329654,29.978129,6608.141999,26,43.80136494
65976,27.85418,-2.23264,-1.56463,-43.51629,-62.188356435,29.978129,6608.244,26,43.79920977
65977,27.83412,-2.23182,-1.56469,-43.518,-62.120745698,29.978129,6608.343003,26,43.7970546
65978,27.84711,-2.23264,-1.56475,-43.51976,-62.17257167,29.966919,6608.445004,26,43.79489943
65979,27.84299,-2.23264,-1.56482,-43.5214,-62.163373194,29.966919,6608.540005,26,43.79238506
65980,27.85454,-2.23264,-1.56488,-43.52308,-62.189160186,29.966919,6608.636997,26,43.79022989
65981,27.8474,-2.23264,-1.56494,-43.52491,-62.173219136,29.978129,6608.743001,26,43.78807471
65982,27.84896,-2.07421,-1.565,-43.52647,-57.764591322,29.978129,6608.840003,26,43.78591954
65983,27.84557,-1.95417,-1.56506,-43.52804,-54.414977527,29.978129,6608.944006,26,43.78376437
65984,27.8477,-1.92232,-1.56511,-43.52949,-53.532190664,29.978129,6609.042004,26,43.78196839
65985,27.85807,-1.91497,-1.56516,-43.53096,-53.347368308,29.978129,6609.140997,26,43.78017241
65986,27.84495,-1.91171,-1.56522,-43.53244,-53.231469364,29.978129,6609.240997,26,43.77801724
65987,27.84892,-1.91089,-1.56527,-43.53393,-53.216222739,29.978129,6609.342002,26,43.77622126
65988,27.83755,-1.91089,-1.56532,-43.53547,-53.19449592,29.978129,6609.446005,26,43.77442529
65989,27.85341,-1.91089,-1.56538,-43.53692,-53.224802635,29.978129,6609.544003,26,43.77227011
65990,27.84795,-1.91089,-1.56543,-43.53843,-53.214369176,29.978129,6609.646004,26,43.77047414
65991,27.86093,-1.91089,-1.56548,-43.53989,-53.239172528,29.978129,6609.744997,26,43.76867816
65992,27.85876,-0.35523,-1.56549,-43.54014,-9.896267315,29.978129,6609.837,26,43.76831897
65993,27.8661,-0.35768,-1.5655,-43.54043,-9.967146648,29.978129,6609.939002,26,43.76795977
65994,27.86577,-0.35768,-1.56551,-43.54071,-9.967028614,29.978129,6610.041003,26,43.76760057
65995,27.84895,-0.35768,-1.56552,-43.541,-9.961012436,29.978129,6610.145005,26,43.76724138
65996,27.8603,-0.35768,-1.56553,-43.54125,-9.965072104,29.978129,6610.236998,26,43.76688218
65997,27.86615,-0.35768,-1.56554,-43.54156,-9.967164532,29.978129,6610.346996,26,43.76652299
65998,27.85473,-0.35686,-1.56555,-43.54182,-9.940238948,29.765169,6610.441,26,43.76616379
65999,27.85355,-0.35686,-1.56556,-43.5421,-9.939817853,29.765169,6610.543001,26,43.7658046
66000,27.86781,-0.35686,-1.56557,-43.54236,-9.944906677,29.765169,6610.638998,26,43.7654454
66001,27.86242,-0.35686,-1.56558,-43.54264,-9.942983201,29.978129,6610.740999,26,43.76508621
66002,27.87143,0.86076,-1.56558,-43.542,23.990612087,29.978129,6610.838001,26,43.76508621
66003,27.87684,0.82483,-1.56556,-43.54136,22.993653937,29.978129,6610.937005,26,43.7658046
66004,27.86357,0.81503,-1.56554,-43.54072,22.709645457,29.978129,6611.040001,26,43.76652299
66005,27.88058,0.81095,-1.56552,-43.54007,22.609756351,29.978129,6611.142002,26,43.76724138
66006,27.873,0.81013,-1.56549,-43.53943,22.58075349,29.978129,6611.244003,26,43.76831897
66007,27.87257,0.81013,-1.56547,-43.53885,22.580405134,29.978129,6611.337002,26,43.76903736
66008,27.87155,0.80931,-1.56545,-43.53821,22.55672413,29.978129,6611.439003,26,43.76975575
66009,27.87271,0.80931,-1.56543,-43.53757,22.55766293,29.978129,6611.541004,26,43.77047414
66010,27.86805,0.80931,-1.5654,-43.53695,22.553891546,29.978129,6611.641004,26,43.77155172
66011,27.87432,0.80931,-1.56538,-43.53631,22.558965919,29.978129,6611.743005,26,43.77227011
66012,27.88478,2.58229,-1.56531,-43.53425,72.006588546,29.978129,6611.846002,26,43.77478448
66013,27.88149,2.56596,-1.56523,-43.53236,71.54278808,29.978129,6611.941002,26,43.77765805
66014,27.88707,2.55534,-1.56516,-43.5303,71.260945454,29.978129,6612.045005,26,43.78017241
66015,27.8943,2.54962,-1.5651,-43.52833,71.119865166,29.978129,6612.145004,26,43.78232759
66016,27.89579,2.54799,-1.56503,-43.52641,71.078193962,29.978129,6612.241996,26,43.78484195
66017,27.88972,2.54636,-1.56495,-43.5245,71.017267419,29.978129,6612.338999,26,43.78771552
66018,27.8813,2.54554,-1.56488,-43.52245,70.972964402,29.978129,6612.443001,26,43.79022989
66019,27.87982,2.54554,-1.56481,-43.5204,70.969197003,29.978129,6612.547004,26,43.79274425
66020,27.88734,2.54554,-1.56474,-43.51862,70.988339464,29.978129,6612.637005,26,43.79525862
66021,27.88757,2.54472,-1.56467,-43.51657,70.96605713,29.978129,6612.740998,26,43.79777299
66022,27.8877,2.53819,-1.5646,-43.51466,70.784281263,29.978129,6612.838,26,43.80028736
66023,27.88494,2.53411,-1.56453,-43.51266,70.663505303,29.978129,6612.940001,26,43.80280172
66024,27.88615,2.53329,-1.56446,-43.51068,70.643704934,29.978129,6613.040996,26,43.80531609
66025,27.88092,2.53329,-1.56439,-43.50868,70.630455827,29.978129,6613.142997,26,43.80783046
66026,27.88144,2.53329,-1.56431,-43.50683,70.631773138,29.978129,6613.237002,26,43.81070402
66027,27.89625,2.53247,-1.56425,-43.50479,70.646416237,29.978129,6613.341005,26,43.8128592
66028,27.89458,2.53247,-1.56418,-43.50285,70.642187013,29.978129,6613.439998,26,43.81537356
66029,27.88535,2.53247,-1.56411,-43.50087,70.618812314,29.978129,6613.541004,26,43.81788793
66030,27.88411,2.53247,-1.56404,-43.49891,70.615672052,29.978129,6613.641003,26,43.8204023
66031,27.88136,2.53166,-1.56397,-43.49683,70.586123858,29.978129,6613.746997,26,43.82291667
66032,27.87915,1.51736,-1.56393,-43.49573,42.302707044,29.978129,6613.841002,26,43.82435345
66033,27.88304,1.51899,-1.56388,-43.49458,42.35405893,29.978129,6613.938004,26,43.82614943
66034,27.88914,1.52226,-1.56384,-43.49342,42.454522256,29.978129,6614.036998,26,43.82758621
66035,27.87914,1.52389,-1.5638,-43.49217,42.484742655,29.978129,6614.143002,26,43.82902299
66036,27.87836,1.52389,-1.56375,-43.49096,42.48355402,29.978129,6614.245003,26,43.83081897
66037,27.87461,1.52389,-1.56371,-43.48977,42.477839433,29.978129,6614.345998,26,43.83225575
66038,27.88166,1.52471,-1.56367,-43.48867,42.511445819,29.978129,6614.438997,26,43.83369253
66039,27.87845,1.52389,-1.56363,-43.48746,42.48369117,29.989329,6614.542004,26,43.83512931
66040,27.87052,1.52389,-1.56359,-43.48625,42.471606723,29.989329,6614.644005,26,43.83656609
66041,27.87852,1.52471,-1.56354,-43.48515,42.506658229,29.989329,6614.737004,26,43.83836207
66042,27.87134,0.25398,-1.56353,-43.48496,7.078762933,29.978129,6614.837003,26,43.83872126
66043,27.86198,0.18048,-1.56353,-43.48482,5.02853015,29.978129,6614.937003,26,43.83872126
66044,27.86993,0.16578,-1.56352,-43.48469,4.620276995,29.978129,6615.04,26,43.83908046
66045,27.85035,0.16088,-1.56352,-43.48456,4.480564308,29.978129,6615.141005,26,43.83908046
66046,27.87331,0.15925,-1.56351,-43.48444,4.438824618,29.978129,6615.239999,26,43.83943966
66047,27.86598,0.15925,-1.56351,-43.48431,4.437657315,29.978129,6615.342,26,43.83943966
66048,27.8678,0.15925,-1.5635,-43.48418,4.43794715,29.978129,6615.446002,26,43.83979885
66049,27.86845,0.15925,-1.5635,-43.48407,4.438050662,29.978129,6615.537,26,43.83979885
66050,27.86687,0.15925,-1.5635,-43.48394,4.437799048,29.978129,6615.644,26,43.83979885
66051,27.86804,0.15925,-1.56349,-43.48382,4.43798537,29.978129,6615.741998,26,43.84015805
66052,27.85664,-1.12939,-1.56349,-43.48471,-31.46101065,29.978129,6615.843999,26,43.84015805
66053,27.85128,-1.14327,-1.56352,-43.48561,-31.841532886,29.978129,6615.946,26,43.83908046
66054,27.85937,-1.15062,-1.56355,-43.48642,-32.055548309,29.978129,6616.036997,26,43.83800287
66055,27.85724,-1.1547,-1.56359,-43.48739,-32.166755028,29.978129,6616.145003,26,43.83656609
66056,27.85679,-1.15552,-1.56362,-43.48828,-32.189077981,29.978129,6616.245002,26,43.83548851
66057,27.85583,-1.15633,-1.56365,-43.4892,-32.210531904,29.978129,6616.347003,26,43.83441092
66058,27.86358,-1.15633,-1.56368,-43.49003,-32.219493461,29.978129,6616.440002,26,43.83333333
66059,27.84625,-1.15715,-1.56371,-43.49097,-32.222288188,29.978129,6616.545001,26,43.83225575
66060,27.85208,-1.15633,-1.56375,-43.49188,-32.206195666,29.978129,6616.647002,26,43.83081897
66061,27.85389,-1.15715,-1.56378,-43.49269,-32.231128814,29.978129,6616.737003,26,43.82974138
66062,27.86216,-1.238,-1.56381,-43.49367,-34.49335408,29.978129,6616.84,26,43.82866379
66063,27.86654,-1.28618,-1.56384,-43.49466,-35.841386417,29.978129,6616.939004,26,43.82758621
66064,27.85826,-1.30251,-1.56388,-43.49565,-36.285662233,29.978129,6617.037002,26,43.82614943
66065,27.85061,-1.30659,-1.56391,-43.49668,-36.38932852,29.978129,6617.139003,26,43.82507184
66066,27.84134,-1.30822,-1.56395,-43.49774,-36.422597815,29.978129,6617.244001,26,43.82363506
66067,27.87258,-1.30822,-1.56399,-43.49868,-36.463466608,29.978129,6617.337,26,43.82219828
66068,27.85033,-1.30822,-1.56402,-43.49976,-36.434358713,29.978129,6617.444,26,43.82112069
66069,27.85381,-1.30822,-1.56406,-43.50072,-36.438911318,29.978129,6617.538005,26,43.81968391
66070,27.8585,-1.30904,-1.5641,-43.50181,-36.46789084,29.978129,6617.646001,26,43.81824713
66071,27.84636,-1.30904,-1.56414,-43.50281,-36.451999094,29.966919,6617.745004,26,43.81681034
66072,27.84991,-1.26331,-1.56417,-43.50377,-35.183069802,29.966919,6617.843002,26,43.81573276
66073,27.84412,-1.22983,-1.5642,-43.50472,-34.2435341,29.966919,6617.943002,26,43.81465517
66074,27.86689,-1.2233,-1.56424,-43.50567,-34.089566537,29.978129,6618.043001,26,43.81321839
66075,27.85454,-1.22003,-1.56427,-43.50662,-33.983374436,29.978129,6618.143996,26,43.8121408
66076,27.85824,-1.22003,-1.56431,-43.50758,-33.987888547,29.978129,6618.245002,26,43.81070402
66077,27.85293,-1.22003,-1.56434,-43.5085,-33.981410188,29.978129,6618.342999,26,43.80962644
66078,27.85395,-1.21921,-1.56438,-43.50946,-33.959814379,29.978129,6618.445,26,43.80818966
66079,27.86342,-1.22003,-1.56441,-43.51042,-33.994208303,29.978129,6618.546006,26,43.80711207
66080,27.85177,-1.21921,-1.56444,-43.51136,-33.957156502,29.978129,6618.646005,26,43.80603448
66081,27.86006,-1.22003,-1.56447,-43.51222,-33.990109002,29.966919,6618.737002,26,43.8049569
66082,27.86804,-0.55203,-1.56449,-43.51265,-15.383994121,29.966919,6618.837998,26,43.80423851
66083,27.85153,-0.52835,-1.56451,-43.51305,-14.715355876,29.966919,6618.937001,26,43.80352011
66084,27.86696,-0.52264,-1.56452,-43.51348,-14.564387974,29.978129,6619.042,26,43.80316092
66085,27.86106,-0.521,-1.56454,-43.51387,-14.51561226,29.978129,6619.137996,26,43.80244253
66086,27.87065,-0.521,-1.56455,-43.5143,-14.52060865,29.978129,6619.246002,26,43.80208333
66087,27.86376,-0.52019,-1.56456,-43.5147,-14.494449314,29.978129,6619.344,26,43.80172414
66088,27.85999,-0.52019,-1.56458,-43.51511,-14.492488198,29.978129,6619.446001,26,43.80100575
66089,27.85909,-0.52019,-1.56459,-43.51547,-14.492020027,29.978129,6619.536998,26,43.80064655
66090,27.86908,-0.52019,-1.56461,-43.51592,-14.497216725,29.978129,6619.647006,26,43.79992816
66091,27.85284,-0.521,-1.56462,-43.51639,-14.51132964,29.978129,6619.764004,26,43.79956897
66092,27.87543,0.63945,-1.56462,-43.51599,17.824943714,29.978129,6619.843997,26,43.79956897
66093,27.87057,0.68273,-1.5646,-43.51546,19.028074256,29.978129,6619.943997,26,43.80028736
66094,27.87081,0.69743,-1.56458,-43.51491,19.437939018,29.978129,6620.047003,26,43.80100575
66095,27.87487,0.7007,-1.56457,-43.5144,19.531921409,29.978129,6620.140002,26,43.80136494
66096,27.87425,0.70151,-1.56455,-43.51385,19.554065118,29.978129,6620.240998,26,43.80208333
66097,27.87867,0.70151,-1.56453,-43.51331,19.557165792,29.978129,6620.340997,26,43.80280172
66098,27.87247,0.70151,-1.56451,-43.51276,19.55281643,29.978129,6620.442998,26,43.80352011
66099,27.86703,0.70151,-1.56449,-43.51221,19.549000215,29.978129,6620.544003,26,43.80423851
66100,27.86781,0.70233,-1.56447,-43.51165,19.572398997,29.978129,6620.646004,26,43.8049569
66101,27.87056,0.70233,-1.56445,-43.51114,19.574330405,29.978129,6620.741005,26,43.80567529
66102,27.87315,0.78971,-1.56443,-43.51051,22.011705286,29.978129,6620.844002,26,43.80639368
66103,27.86483,0.83953,-1.5644,-43.50989,23.39336073,29.978129,6620.939002,26,43.80747126
66104,27.87219,0.85913,-1.56438,-43.50919,23.945834595,29.978129,6621.044001,26,43.80818966
66105,27.85871,0.86321,-1.56436,-43.50855,24.047917059,29.978129,6621.139997,26,43.80890805
66106,27.87053,0.86485,-1.56433,-43.50785,24.10382787,29.978129,6621.245005,26,43.80998563
66107,27.8713,0.86485,-1.56431,-43.50722,24.104493805,29.978129,6621.339,26,43.81070402
66108,27.87092,0.86485,-1.56429,-43.5065,24.104165162,29.978129,6621.446996,26,43.81142241
66109,27.87689,0.86485,-1.56426,-43.50584,24.109328316,29.978129,6621.545004,26,43.8125
66110,27.87462,0.86566,-1.56424,-43.50516,24.129943549,29.978129,6621.645999,26,43.81321839
66111,27.86696,0.86566,-1.56421,-43.50455,24.123312594,29.978129,6621.736996,26,43.81429598
66112,27.86338,-0.05553,-1.56421,-43.5046,-1.547253491,29.978129,6621.845998,26,43.81429598
66113,27.85281,-0.14944,-1.56422,-43.50471,-4.162323926,29.978129,6621.938997,26,43.81393678
66114,27.85318,-0.18129,-1.56422,-43.50486,-5.049503002,29.978129,6622.047003,26,43.81393678
66115,27.86163,-0.19027,-1.56423,-43.50501,-5.30123234,29.978129,6622.147002,26,43.81357759
66116,27.88148,-0.19191,-1.56423,-43.50515,-5.350734827,29.978129,6622.246006,26,43.81357759
66117,27.86583,-0.19272,-1.56424,-43.5053,-5.370302758,29.978129,6622.344004,26,43.81321839
66118,27.85617,-0.19272,-1.56424,-43.50544,-5.368441082,29.978129,6622.439004,26,43.81321839
66119,27.86008,-0.19354,-1.56425,-43.5056,-5.392039883,29.978129,6622.544003,26,43.8128592
66120,27.87402,-0.19272,-1.56425,-43.50575,-5.371881134,29.978129,6622.646004,26,43.8128592
66121,27.85809,-0.19272,-1.56426,-43.5059,-5.368811105,29.966919,6622.744997,26,43.8125
66122,27.87276,-0.19272,-1.56426,-43.50604,-5.371638307,29.966919,6622.843005,26,43.8125
66123,27.85997,-0.19272,-1.56427,-43.50619,-5.369173418,29.978129,6622.939001,26,43.8121408
66124,27.85988,-0.19272,-1.56427,-43.50634,-5.369156074,29.978129,6623.043004,26,43.8121408
66125,27.85797,-0.19354,-1.56428,-43.50648,-5.391631514,29.978129,6623.136999,26,43.81178161
66126,27.86849,-0.19272,-1.56428,-43.50663,-5.370815393,29.978129,6623.238004,26,43.81178161
66127,27.85904,-0.19272,-1.56429,-43.50679,-5.368994189,29.978129,6623.341001,26,43.81142241
66128,27.85654,-0.19354,-1.5643,-43.50694,-5.391354752,29.966919,6623.445003,26,43.81106322
66129,27.86294,-0.19272,-1.5643,-43.50708,-5.369745797,29.966919,6623.536997,26,43.81106322
66130,27.86736,-0.19354,-1.56431,-43.50723,-5.393448854,29.966919,6623.636996,26,43.81070402
66131,27.85784,-0.19272,-1.56431,-43.50738,-5.368762925,29.978129,6623.738001,26,43.81070402
66132,27.85403,-1.3956,-1.56432,-43.50849,-38.873084268,29.978129,6623.840998,26,43.81034483
66133,27.86433,-1.39805,-1.56436,-43.50956,-38.955726556,29.966919,6623.940002,26,43.80890805
66134,27.86868,-1.40214,-1.5644,-43.51065,-39.075790975,29.966919,6624.040001,26,43.80747126
66135,27.85148,-1.40295,-1.56443,-43.51176,-39.074233866,29.966919,6624.142002,26,43.80639368
66136,27.85138,-1.40459,-1.56447,-43.51291,-39.119769834,29.978129,6624.247997,26,43.8049569
66137,27.85833,-1.40459,-1.56451,-43.51393,-39.129531735,29.978129,6624.342001,26,43.80352011
66138,27.84267,-1.4054,-1.56455,-43.51506,-39.130088418,29.978129,6624.446004,26,43.80208333
66139,27.85404,-1.4054,-1.56459,-43.51616,-39.146067816,29.978129,6624.546999,26,43.80064655
66140,27.85251,-1.4054,-1.56463,-43.51717,-39.143917554,29.978129,6624.639998,26,43.79920977
66141,27.84909,-1.4054,-1.56467,-43.51833,-39.139111086,29.978129,6624.746998,26,43.79777299
66142,27.83965,-2.08075,-1.56473,-43.51981,-57.927351738,29.978129,6624.839001,26,43.79561782
66143,27.83851,-2.08565,-1.56478,-43.52151,-58.061388381,29.978129,6624.944,26,43.79382184
66144,27.8594,-2.08973,-1.56484,-43.52314,-58.218623962,29.978129,6625.045005,26,43.79166667
66145,27.84619,-2.09136,-1.5649,-43.52479,-58.236407918,29.978129,6625.146996,26,43.78951149
66146,27.84923,-2.09218,-1.56496,-43.52639,-58.265602021,29.978129,6625.246,26,43.78735632
66147,27.84434,-2.09218,-1.56501,-43.5279,-58.255371261,29.978129,6625.338998,26,43.78556034
66148,27.86447,-2.093,-1.56507,-43.52955,-58.32033571,29.978129,6625.440999,26,43.78340517
66149,27.84942,-2.093,-1.56513,-43.53115,-58.28883606,29.978129,6625.540003,26,43.78125
66150,27.84289,-2.093,-1.56519,-43.53279,-58.27516877,29.978129,6625.640998,26,43.77909483
66151,27.8534,-2.093,-1.56525,-43.53447,-58.2971662,29.978129,6625.745001,26,43.77693966
66152,27.85513,-2.55765,-1.56531,-43.53645,-71.243673244,29.978129,6625.845001,26,43.77478448
66153,27.84222,-2.5552,-1.56538,-43.53845,-71.142440544,29.978129,6625.946006,26,43.77227011
66154,27.83834,-2.55602,-1.56545,-43.54031,-71.155353807,29.978129,6626.04,26,43.76975575
66155,27.8438,-2.55765,-1.56552,-43.54232,-71.21469507,29.978129,6626.142002,26,43.76724138
66156,27.84658,-2.55765,-1.56559,-43.54422,-71.221805337,29.978129,6626.237998,26,43.76472701
66157,27.84465,-2.55765,-1.56566,-43.54618,-71.216869072,29.978129,6626.337001,26,43.76221264
66158,27.84583,-2.55847,-1.56573,-43.54834,-71.24272068,29.978129,6626.446003,26,43.75969828
66159,27.84973,-2.55847,-1.56581,-43.55016,-71.252698713,29.978129,6626.537996,26,43.75682471
66160,27.84638,-2.55847,-1.56588,-43.5522,-71.244127839,29.978129,6626.641003,26,43.75431034
66161,27.84412,-2.55929,-1.56594,-43.55412,-71.261177875,29.978129,6626.738005,26,43.75215517
66162,27.85647,-2.54949,-1.56601,-43.55609,-71.0197917,29.978129,6626.838005,26,43.7496408
66163,27.84263,-2.54459,-1.56608,-43.55806,-70.848077872,29.978129,6626.938004,26,43.74712644
66164,27.84786,-2.54295,-1.56616,-43.56008,-70.815715587,29.978129,6627.041001,26,43.74425287
66165,27.84482,-2.54295,-1.56623,-43.56211,-70.807985019,29.978129,6627.143998,26,43.74173851
66166,27.8467,-2.54295,-1.5663,-43.56414,-70.812765765,29.966919,6627.247005,26,43.73922414
66167,27.84353,-2.54295,-1.56637,-43.56608,-70.804704614,29.966919,6627.345998,26,43.73670977
66168,27.84505,-2.54295,-1.56644,-43.56807,-70.808569898,29.978129,6627.447003,26,43.7341954
66169,27.85054,-2.54295,-1.56652,-43.56984,-70.822530693,29.978129,6627.537005,26,43.73132184
66170,27.84312,-2.54377,-1.56658,-43.57185,-70.826493362,29.978129,6627.638996,26,43.72916667
66171,27.83607,-2.54295,-1.56665,-43.57385,-70.785734206,29.978129,6627.740997,26,43.7266523
66172,27.83676,-3.78013,-1.56673,-43.57666,-105.226571579,29.978129,6627.837003,26,43.72377874
66173,27.83818,-3.78748,-1.56682,-43.57959,-105.436549986,29.978129,6627.937003,26,43.72054598
66174,27.83713,-3.79892,-1.56693,-43.58267,-105.7510299,29.978129,6628.042001,26,43.71659483
66175,27.83409,-3.80626,-1.56703,-43.58559,-105.943783403,29.978129,6628.141005,26,43.71300287
66176,27.83498,-3.80953,-1.56715,-43.58841,-106.038191359,29.978129,6628.237001,26,43.70869253
66177,27.83499,-3.81116,-1.56725,-43.59148,-106.083600488,29.978129,6628.341004,26,43.70510057
66178,27.83947,-3.81198,-1.56736,-43.59454,-106.123502851,29.966919,6628.444996,26,43.70114943
66179,27.83721,-3.81198,-1.56747,-43.59726,-106.114887776,29.966919,6628.537,26,43.69719828
66180,27.83633,-3.8128,-1.56757,-43.60047,-106.134359024,29.978129,6628.646001,26,43.69360632
66181,27.83675,-3.8128,-1.56768,-43.60339,-106.1359604,29.978129,6628.745005,26,43.68965517
66182,27.83544,-2.79611,-1.56776,-43.60557,-77.830952138,29.978129,6628.846,26,43.68678161
66183,27.84626,-2.77079,-1.56783,-43.60771,-77.156138745,29.978129,6628.946,26,43.68426724
66184,27.85364,-2.76017,-1.5679,-43.60966,-76.880781519,29.978129,6629.036997,26,43.68175287
66185,27.83659,-2.75446,-1.56798,-43.61183,-76.674773691,29.978129,6629.138998,26,43.67887931
66186,27.83529,-2.75364,-1.56806,-43.61402,-76.648367956,29.978129,6629.242005,26,43.67600575
66187,27.8439,-2.75283,-1.56814,-43.61617,-76.649523237,29.978129,6629.343,26,43.67313218
66188,27.83486,-2.75283,-1.56821,-43.61828,-76.624637654,29.978129,6629.442004,26,43.67061782
66189,27.84337,-2.75283,-1.56829,-43.62049,-76.648064237,29.978129,6629.545996,26,43.66774425
66190,27.82966,-2.75283,-1.56836,-43.62254,-76.610322938,29.978129,6629.642003,26,43.66522989
66191,27.85489,-2.75283,-1.56845,-43.62458,-76.679776839,29.978129,6629.737999,26,43.66199713
66192,27.84139,-3.52861,-1.56854,-43.62753,-98.241407168,29.978129,6629.846005,26,43.65876437
66193,27.83912,-3.53351,-1.56864,-43.63018,-98.369808911,29.978129,6629.942997,26,43.65517241
66194,27.8272,-3.53841,-1.56874,-43.63297,-98.464042752,29.978129,6630.044998,26,43.65158046
66195,27.82114,-3.54168,-1.56884,-43.63576,-98.533575115,29.978129,6630.146999,26,43.64798851
66196,27.8306,-3.54331,-1.56893,-43.63834,-98.612443286,29.978129,6630.241004,26,43.64475575
66197,27.84503,-3.54331,-1.56903,-43.64116,-98.663573249,29.978129,6630.344,26,43.64116379
66198,27.83212,-3.54413,-1.56913,-43.64395,-98.640651456,29.978129,6630.446002,26,43.63757184
66199,27.84394,-3.54413,-1.56923,-43.64645,-98.682543072,29.978129,6630.536999,26,43.63397989
66200,27.83076,-3.54413,-1.56932,-43.64933,-98.635831439,29.989329,6630.641997,26,43.63074713
66201,27.83615,-3.54413,-1.56943,-43.65218,-98.6549343,29.989329,6630.746,26,43.62679598
66202,27.83299,-3.46165,-1.56953,-43.65485,-96.348069834,29.989329,6630.845999,26,43.62320402
66203,27.83142,-3.4298,-1.56962,-43.65748,-95.456204316,29.978129,6630.945003,26,43.61997126
66204,27.82591,-3.41837,-1.56972,-43.6602,-95.119255967,29.978129,6631.048,26,43.61637931
66205,27.84269,-3.4151,-1.56981,-43.66258,-95.085570619,29.989329,6631.138001,26,43.61314655
66206,27.83132,-3.41429,-1.5699,-43.66522,-95.024197563,29.989329,6631.238001,26,43.60991379
66207,27.83326,-3.41429,-1.57,-43.66807,-95.030821285,29.989329,6631.345997,26,43.60632184
66208,27.83333,-3.41429,-1.57009,-43.6705,-95.031060286,29.978129,6631.438,26,43.60308908
